App Name,Size (bytes),App id,Currency,Price,Rating (All),Rating (Current),Avg Rating (All),Avy Rating (Current),Version,Rating(Content),Prefrence,Supp Devices,Screenshot,Supp Lang,Vpp Lic
ThemeBoss - Live Wallpapers,139218944,1146223410,USD,1.99,152,2,2.5,3,1.2.5,4+,Lifestyle,37,0,12,1
Monster Craft GO - Find and Catch pixelmon CarToon,35549184,1146274176,USD,0,4808,1503,4.5,5,1.8,4+,Games,37,4,1,1
Dierks Bentley Lyric Keyboard + Emojis,91759616,1146320033,USD,1.99,41,0,5,0,1.0.5,9+,Utilities,37,3,1,1
My Teacher - School Classroom Play & Learn,123944960,1146398155,USD,0,234,24,4,4,1.3,4+,Games,38,5,10,1
Hill Climb Racing 2,120797184,1146465836,USD,0,33854,732,4.5,4.5,1.5.1,9+,Games,37,5,1,1
Infinite Painter,22405120,1146543227,USD,0,65,21,4,4,1.5,4+,Productivity,24,5,1,1
Dog Sled Saga,79204352,1146552070,USD,3.99,155,50,4,4.5,1.0.6,4+,Games,37,5,1,1
Bold Moves,226617344,1146601414,USD,0,4980,433,4.5,4,1.1,4+,Games,37,5,1,1
"Philm-Video&Photo Editor,REAL-TIME Magic Filter",90322944,1146696085,USD,0,103,0,4,0,1.4.0,4+,Photo & Video,38,0,3,1
パチスロ ガールズ＆パンツァー,3975609344,1146713881,USD,9.99,0,0,0,0,1.0.2,12+,Games,38,0,1,0
全民打金币——爽快的正版放置手游,83985408,1146788003,USD,0,0,0,0,0,1.6,12+,Games,40,5,1,1
森林舞会-3d画面刺激的娱乐城游戏,87440384,1146792601,USD,0,0,0,0,0,1,17+,Games,38,0,2,1
Stony Road,106221568,1146828763,USD,0,373,155,4,4,1.1,4+,Games,40,5,1,1
Star Wars™ Force Band™ by Sphero,559704064,1146971602,USD,0,215,178,4.5,4.5,1.0.6,4+,Entertainment,35,4,1,1
Tongo Music - for kids and families,405502976,1146991999,USD,1.99,37,4,4,4.5,1.3.,4+,Education,40,5,13,1
The Trail,542597120,1147002179,USD,0,12573,372,4,4.5,1.6,9+,Games,25,5,1,1
Bubble Island 2 - Pop Bubble Shooter,242101248,1147195439,USD,0,3480,67,4.5,5,1.14.9,4+,Games,37,5,15,1
Tidal Rider,85362688,1147225129,USD,0,284,2,4,4.5,1.4,4+,Games,38,5,1,1
Don't Starve: Shipwrecked,633698304,1147297267,USD,4.99,495,55,3.5,3.5,1.5,9+,Games,25,5,1,1
"Invisible, Inc.",536311808,1147331964,USD,4.99,86,20,4.5,4.5,1.1,12+,Games,16,5,1,1
NFL Rush Gameday,824104960,1147424561,USD,0,272,10,4,5,1.4.2,4+,Sports,37,5,1,1
ARP ODYSSEi,105809920,1147432809,USD,29.99,110,38,4.5,4.5,1.0.3,4+,Music,25,5,2,1
European War 5: Empire,127559680,1147452760,USD,0,104,41,4,4,1.2.2,9+,Games,37,5,5,1
Digiposte +,106643456,1147667378,USD,0,0,0,0,0,1.4,4+,Productivity,37,5,2,1
Clashy Colors,20506624,1147863312,USD,0,854,850,5,5,1.1,4+,Games,38,4,1,1
ピンポンファイター - 卓球王にオレはなるっ！！,47551488,1147910573,USD,0,0,0,0,0,2.0.2,4+,Games,37,3,2,1
Timepage for iPad – Calendar by Moleskine,85417984,1147923152,USD,6.99,69,0,3.5,0,1.6.1,4+,Productivity,24,5,7,1
Limo Driving School a Valet Driver License Test Parking Simulator,288715776,1147995014,USD,0,38,26,3.5,4,1.1,4+,Games,38,5,1,1
Knights Fight: Medieval Arena,479453184,1148022751,USD,0,1501,141,4,4,1.0.11,12+,Games,38,5,1,1
Cosmolander - Missions in the Solar System,369460224,1148046351,USD,2.99,9,0,2.5,0,2.0.1,4+,Education,37,5,6,1
Siralim 2 (RPG / Roguelike),150971392,1148047801,USD,4.99,44,0,4,0,2.4.1,12+,Games,37,5,1,1
Osteya: Adventures,65756160,1148053146,USD,0,107,5,3.5,5,2.0.2,9+,Games,37,5,1,1
Lifeline: Flatline,147597312,1148119410,USD,1.99,207,161,4.5,4.5,1.0.2,9+,Games,37,4,6,1
Secrets of the Dark: The Flower of Shadow (Full),903281664,1148138918,USD,6.99,32,32,3.5,3.5,1.0.0,9+,Games,24,5,3,1
FOX Sports VR,405783552,1148177808,USD,0,81,0,3,0,1.9,4+,Sports,37,4,1,0
FFmoji 2016 - Your Fantasy Football Emoji Keyboard,16068608,1148201330,USD,0,0,0,0,0,1.1,12+,Sports,37,5,1,1
BurbuMoji,20556800,1148229094,USD,0.99,45,9,3,2,1.2.0,12+,Entertainment,37,0,1,1
Ketchapp Tennis,167264256,1148320769,USD,0,830,830,4,4,1,4+,Games,38,5,4,1
Bully: Anniversary Edition,2413393920,1148321705,USD,6.99,1334,305,4.5,4.5,1.04,12+,Games,37,5,7,1
Hide it Hillary!,23513088,1148362520,USD,0.99,23,5,5,5,1.5.0,9+,Games,40,0,1,1
My PriceQuote,21143552,1148364175,USD,6.99,21,0,4.5,0,1.2.6,4+,Productivity,37,3,1,1
Roofbot: Puzzler On The Roof,156247040,1148435076,USD,2.99,625,589,4.5,4.5,1.1.1,4+,Games,37,5,11,1
Parallyzed: Surreal Platform Runner,235838464,1148435080,USD,2.99,38,16,4.5,4.5,1.1.1,9+,Games,37,5,10,1
Tamotions by Tami Roman,7330816,1148457316,USD,0.99,61,61,4.5,4.5,1.1,17+,Entertainment,37,0,1,1
niconico ch,55334912,1148502570,USD,0,0,0,0,0,1.0.9,17+,Social Networking,37,0,2,1
Uber优步中国,51692544,1148524123,USD,0,2,2,1,1,4.8.19,4+,Travel,37,0,1,1
My Town : Preschool,386007040,1148587239,USD,2.99,61,61,4.5,4.5,1,4+,Education,38,5,1,1
Rubin.io,34772992,1148613767,USD,0,16,2,2.5,3,1.1,4+,Games,37,5,1,1
NHL SuperCard 2K17,426580992,1148726949,USD,0,116,4,3.5,5,1.04,4+,Games,37,5,4,1
意味が分かると怖い話【意味怖】-この怖い話の意味が分かるか…,54333440,1148799284,USD,0,0,0,0,0,1.0.4,12+,Book,37,0,1,1
"Super Fashion Show - Girls Makeup, Dressup Games",97480704,1148931050,USD,0,125,125,4.5,4.5,1,4+,Games,43,5,2,1
Evil Zombie Graveyard Apocalypse Shooting VR Games,129430528,1148944266,USD,0,22,0,3.5,0,1.7,17+,Games,40,5,17,1
Nekosan,49047552,1148979232,USD,0,905,163,4.5,4.5,1.7,4+,Games,37,5,14,1
Jelly Blast: New Exciting Match 3,158268416,1149330452,USD,0,2557,405,4.5,4.5,4.2.0,4+,Games,40,5,1,1
FunBridge Quiz 3,34081792,1149338810,USD,8.99,3,3,3.5,3.5,1.2.0,4+,Games,37,5,2,1
Midnight Calling: Jeronimo,751140864,1149476118,USD,0,127,127,4.5,4.5,1.0.0,9+,Games,37,5,5,1
Christmas Stories: The Gift of the Magi,704336896,1149479233,USD,0,227,120,4.5,4.5,1.0.2,9+,Games,37,5,5,1
Crystal Rush! Color Shoot Arcade Game,133867520,1149500619,USD,0,81,4,4,5,1.4,9+,Games,37,4,1,1
Break Liner,136130560,1149845877,USD,0,721,349,4,4,1.1.1,4+,Games,38,5,1,1
Facetune 2,141808640,1149994032,USD,0,1009,12,3,3.5,1.5,4+,Photo & Video,25,5,12,1
"Grandpa, what the fone?",58182656,1150057624,USD,0,14,14,4,4,1.4.1,12+,Games,37,4,3,1
BeetMoji,13500416,1150132840,USD,1.99,244,84,2.5,2.5,1.0.2,12+,Entertainment,37,4,1,1
战歌联萌-新英雄登场 惊喜嘉年华,253259776,1150253456,USD,0,0,0,0,0,1.1,9+,Games,40,5,1,1
Baby Panda's Carnival,131486720,1150346397,USD,0,6,1,4.5,3,9.12.0000,4+,Education,38,5,12,1
Intuition Guidances,66417664,1150509995,USD,0,0,0,0,0,1.1,17+,Health & Fitness,37,3,1,1
Puzzlepops! Trick or Treat,151424000,1150735504,USD,0,61,49,4,4,1.0.2,9+,Games,37,5,5,1
Twisty Board,117156864,1150821668,USD,0,800,49,4.5,4.5,1.18,4+,Games,37,4,1,1
splix.io!,70096896,1150901618,USD,0,415,116,3,2.5,1.5,4+,Games,40,5,1,1
Toon Shooters 2: The Freelancers,245209088,1150981743,USD,0,101,8,4,4.5,2.06,9+,Games,37,5,1,1
大人のためのかわいいお買い物アプリSUCRESIA(シュクレシア）,48518144,1150982926,USD,0,0,0,0,0,1.1.7,4+,Shopping,37,0,1,1
Fox Tales - Story Book for Kids,242819072,1151108516,USD,1.99,16,16,4,4,1,4+,Book,40,5,6,1
Soccer 17,131052544,1151195880,USD,2.99,29,29,1.5,1.5,1.1.0,4+,Games,40,5,1,1
こち亀 公式連載アプリ〜こち亀の漫画が読めるアプリ〜,34743296,1151262589,USD,0,0,0,0,0,1.1.5,4+,Book,37,2,1,1
脱出ゲーム　In My Heart,160161792,1151268606,USD,0,1,1,1,1,1.0.0,4+,Games,38,5,1,1
Landix.io Online,110459904,1151423446,USD,0,405,48,4.5,4,2.1.2,4+,Games,37,5,1,1
Conduct THIS!,221721600,1151455384,USD,0,116,7,4,4.5,1.5.3,4+,Games,37,5,1,1
Jeremstar box,43215872,1151496004,USD,0,1,1,5,5,1.5.1,9+,Entertainment,37,1,1,1
Not Karlton Banks Emojis by Eboticons,45600768,1151506903,USD,1.99,121,7,4,4.5,4.8,17+,Social Networking,37,0,1,1
Snake splix,70274048,1151562012,USD,0,155,49,3,3.5,6,4+,Games,38,5,1,1
Sight Word Games,41961472,1151585389,USD,2.99,0,0,0,0,1.3,4+,Education,40,5,1,1
Slots - Lucky Win Casino Games & Slot Machines,117479424,1151680145,USD,0,3807,24,5,4.5,1.2.5,12+,Games,40,5,1,1
Order's Up,79126528,1151734656,USD,0,188,13,4,4.5,1.1,4+,Games,38,5,11,1
Grumpy Cat's Worst Game Ever,138964992,1151747316,USD,0,5170,154,5,5,1.4.2,4+,Games,37,5,1,1
Twin Moons Society™: Hidden Mystery,83590144,1151831172,USD,0,6219,1510,4,4.5,0.4.400,4+,Games,24,5,11,1
Nibmoji: Political Emojis,9701376,1152254310,USD,0,30,11,3,2.5,1.0.1,17+,Entertainment,37,3,1,1
String Rush,42434560,1152267556,USD,0,606,324,4,4,1.1,4+,Games,38,5,1,1
Advent Calendar 2017 - The Game,48111616,1152267570,USD,0,5,0,3,0,1.2,4+,Games,37,5,1,1
吕布帮帮忙-三国策略卡牌，指间微操轻松畅玩,145248256,1152350612,USD,0,0,0,0,0,1.0.0,9+,Games,40,5,1,1
凤凰新闻(专业版)-有料的军事新闻、娱乐短视频,67361792,1152396902,USD,0.99,0,0,0,0,5.5.6,17+,News,37,0,2,1
Despicable Bear - Top Beat Action Game,218849280,1152533846,USD,0,8872,728,5,4.5,1.2,17+,Games,37,5,1,1
KEVMOJI by Kevin Hart,22587392,1152576183,USD,1.99,302,301,4,4,1.2,17+,Utilities,37,0,1,1
Sticklings,155706368,1152607698,USD,0,79,71,4,4,1.1.1,4+,Games,38,5,1,1
Black - Live Wallpapers,84504576,1152611696,USD,1.99,158,59,4,4.5,1.3.7,4+,Lifestyle,37,0,11,1
MyFLO Period Tracker by FLO Living LLC,64217088,1152657123,USD,1.99,145,30,4,3,1.2,12+,Health & Fitness,38,5,1,1
NZ vs Loons,189247488,1152933871,USD,1.99,0,0,0,0,1.3,4+,Games,37,5,1,1
武神战纪OL-热血三国志国战手游,705442816,1152938994,USD,0.99,0,0,0,0,1.5.8,12+,Games,38,5,1,1
Political Knockout PKO Presidential Fight,108646400,1152996359,USD,0,15,7,4,4.5,1.4,12+,Games,37,4,1,1
Mine Blitz,29322240,1153025759,USD,0,2541,992,4.5,4.5,1.2,4+,Games,38,4,1,1
Demon's Rise 2: Lords of Chaos,2205314048,1153028211,USD,7.99,39,11,4.5,4,1.31,12+,Games,37,5,1,1
微软识花,175406080,1153109870,USD,0,9,4,4,4,1.09,4+,Entertainment,37,5,2,1
Crooked Path: Infinity Run,97175552,1153136025,USD,0,318,52,4,4.5,1.15,4+,Games,37,5,1,1
"剑雨奇缘-万人同屏PK,唯美风仙侠",174546944,1153232514,USD,0.99,0,0,0,0,1.2.0,9+,Games,40,5,1,1
Happy Oink,85111808,1153449735,USD,0,24,8,4.5,5,1.2.2,4+,Games,38,3,5,1
【殺人現場へようこそ】推理サスペンス劇場/謎解き大人の脳トレゲーム,40120320,1153462277,USD,0,0,0,0,0,1.0.2,12+,Book,37,0,1,1
GoldenMoji - Golden Retriever Emojis,43315200,1153473604,USD,0,27,3,2.5,2,1.5,4+,Utilities,37,3,1,1
Stickman Basketball 2017,203829248,1153515245,USD,0,1835,1819,5,5,1.1.2,4+,Games,38,5,1,1
Vulture Island,7023616,1153694100,USD,2.99,29,0,3.5,0,1.02,12+,Games,37,5,1,1
Word Cookies!,113321984,1153883316,USD,0,287095,16109,4.5,4.5,1.2.6,4+,Games,38,5,1,1
Icy Ropes,93580288,1153896723,USD,0,1931,183,4,4.5,1.12,4+,Games,37,5,0,1
Science Girl - School Lab Super Star,111542272,1154065290,USD,0,196,196,4,4,1,4+,Games,38,5,11,1
Cozmo ®,425026560,1154282030,USD,0,364,7,4.5,4.5,1.5.0,4+,Entertainment,35,5,1,1
Love Engine,458687488,1154395075,USD,0,70,4,2.5,4.5,1.2,4+,Games,40,5,2,1
Paintkeep - Turn Photo into Painting,31147008,1154401422,USD,2.99,63,7,4.5,4,4.5,4+,Photo & Video,37,5,13,1
Hop,119472128,1154436120,USD,0,12079,7635,4.5,4.5,1.2,4+,Games,40,5,1,1
蒼の彼方のフォーリズム‐ETERNAL SKY-,433170432,1154766826,USD,0,0,0,0,0,1.9.2,12+,Games,38,0,1,1
アウト～まさか浮気してないよね？～【恋愛不倫探しゲーム】,40107008,1154791600,USD,0,0,0,0,0,1.0.5,9+,Book,37,0,1,1
意味が分かると怖い話-この怖い話の意味分かる？【意味怖】,46541824,1154805667,USD,0,0,0,0,0,1.0.5,12+,Book,37,0,1,1
Wappoi Room Escape,132481024,1154856196,USD,0,64,54,5,5,1.0.4,4+,Games,40,5,1,1
My Town : Grandparents,451428352,1154900079,USD,2.99,87,87,4.5,4.5,1,4+,Education,37,5,1,1
Civil War: 1865,209495040,1155034875,USD,1.99,14,7,4,4.5,1.2,12+,Games,38,5,1,1
Table Speed,26798080,1155038987,USD,2.99,0,0,0,0,1.1.0,4+,Games,40,4,1,1
Don't Grind,79020032,1155162058,USD,0,751,132,3.5,4,1.0.35,9+,Games,40,5,1,1
Sephojis – Sephora Emoji Keyboard & GIFs,25596928,1155219609,USD,0,84,3,2.5,2.5,1.4,4+,Lifestyle,37,1,1,1
Hexy!,146126848,1155497019,USD,0,51,1,2.5,2,1.2.4,4+,Games,37,5,1,1
古墓仙缘-古装恋爱修仙手游,209277952,1155899847,USD,0.99,0,0,0,0,1.2,9+,Games,38,5,1,1
Ire - Blood Memory,1669448704,1155982200,USD,0,373,7,3.5,4.5,2.2.1,12+,Games,37,5,13,1
Cola Bottle Flip Challenge,234621952,1156046252,USD,0,14,12,4.5,5,1.5,4+,Games,37,5,1,1
大人の脳トレ！ぴたぽん #頭が良くなる #快感ハメコミパズル,49252352,1156049875,USD,0,0,0,0,0,1.0.5,4+,Games,38,0,1,1
Pantheon Warfare: The Chaos of Knights,136615936,1156064689,USD,0,0,0,0,0,1.3.5,12+,Games,40,5,33,1
Toca Life: Stable,267330560,1156110079,USD,2.99,732,156,4.5,4.5,1.1,4+,Education,38,5,18,1
Construction Simulator PRO 2017,356862976,1156120307,USD,4.99,166,18,2.5,3,1.9,4+,Games,38,5,1,1
Toca Life: Farm,236893184,1156121311,USD,2.99,643,330,4.5,4.5,1.0.1,4+,Education,38,5,18,1
SwishMoji By JR Smith,18631680,1156123904,USD,1.99,9,1,3.5,3,1.4,4+,Utilities,37,0,1,1
Thinkrolls Kings & Queens - Logic and Physics Game,64120832,1156137155,USD,3.99,13,0,5,0,1.1,4+,Education,40,5,14,1
Followers Analytics for Instagram - InstaReport,35136512,1156192844,USD,0,13914,493,4.5,4,2.3,4+,Social Networking,37,0,8,1
The Walking Dead: A New Frontier,993859584,1156258040,USD,4.99,721,443,4,4,1.1,17+,Games,25,5,1,1
Water Bottle Flip Challenge : Endless Diving 2K16,40321024,1156406002,USD,0,421,421,4.5,4.5,1,4+,Games,40,2,1,1
LINE Moments - Capture Your Fun Moments,133572608,1156413671,USD,0,1,1,5,5,1.2.1,4+,Photo & Video,37,0,6,1
"Real Cake Maker 3D - Bake, Design & Decorate",324028416,1156447726,USD,0,160,35,4.5,4.5,1.3,4+,Games,38,5,11,1
Brick Shot,77396992,1156704617,USD,0,197,88,4.5,4.5,1.04,4+,Games,40,5,1,1
机でGOLF,247855104,1156759711,USD,0,0,0,0,0,1.0.5,4+,Games,40,5,2,1
食べないと死ぬ2,54369280,1156773416,USD,0,0,0,0,0,1.0.7,9+,Games,37,3,4,1
Real Bike Traffic Rider Virtual Reality Glasses,125990912,1156856246,USD,0,8,2,3,4.5,8.9,17+,Reference,40,5,1,1
Suica,24804352,1156875272,USD,0,10,0,1.5,0,1.0.6,4+,Finance,37,0,2,1
Sky Pillar,86454272,1156906605,USD,0,27,4,3,2,1.6,4+,Games,40,4,1,1
Chunky Tanks,86175744,1157479274,USD,0,44,7,3.5,3.5,1.1,4+,Games,37,5,1,1
Grandpa's Toy Shop,79931392,1157494807,USD,2.99,12,6,4,4,1.1,4+,Education,37,5,1,1
Musical Video Maker & Editor Live Videoly Studio,17094656,1157555235,USD,0,312,168,2.5,2.5,1.1,12+,Lifestyle,37,3,1,1
Miss Peregrine’s Emoji,37141504,1157569775,USD,0,54,44,4.5,4.5,1.0.1,4+,Entertainment,37,0,1,1
Fairy Princess Fashion Design,112401408,1157616329,USD,0,27,27,4.5,4.5,1,4+,Games,38,5,2,1
Smashing The Battle,292851712,1157626465,USD,4.99,30,12,4.5,4.5,1.03,12+,Games,37,5,5,1
Flippy Bottle Extreme! - Marker Flip Tricky 2K16,143591424,1157626939,USD,0,42435,2957,4.5,4.5,1.7,4+,Games,40,5,1,1
无敌战舰-经典策略海战巅峰对决,63064064,1157792207,USD,0,0,0,0,0,1.1.2,4+,Games,40,5,0,1
Escape from the pit latrine.,108177408,1157812299,USD,0,2,2,3.5,3.5,1.1.1,4+,Games,38,5,1,1
Pursuit of Light2,361181184,1157900625,USD,0,38,0,4,0,1.3.0,4+,Games,37,5,3,1
Pettson's Inventions 3,333170688,1157967043,USD,2.99,2,2,5,5,1.1,4+,Education,38,5,13,1
Spectrum - Colorize Black and White Photos,18656256,1158517484,USD,4.99,169,33,3.5,3,1.4,4+,Photo & Video,37,5,10,1
High Risers,35659776,1158640510,USD,0,486,49,4.5,4.5,4,4+,Games,37,5,13,1
Water Bottle Flip Challenge 2,27547648,1158667565,USD,0,2964,997,4,4,1.2.3,4+,Games,40,2,1,1
Fitness Sync for Fitbit to Apple Health,23117824,1158735801,USD,2.99,6,5,5,5,1.1.6,4+,Health & Fitness,13,0,1,1
【意味笑】意味が分かると面白い話-謎解き2ch系推理ゲーム,39422976,1158754562,USD,0,0,0,0,0,1.0.3,12+,Book,37,0,1,1
疯狂百宝箱,18173952,1158903065,USD,0,0,0,0,0,1,17+,Lifestyle,38,0,1,1
Pineapple Pen,97951744,1159035153,USD,0,6430,2225,4.5,4.5,1.4,4+,Games,38,5,1,1
Tiny Rails,296011776,1159072426,USD,0,1252,5,4,4,1.3.3,4+,Games,38,4,1,1
PulpMX 2.0,38900736,1159218681,USD,1.99,46,2,3.5,3,2.8.23,12+,Sports,37,2,1,1
謝罪会見,52836352,1159249515,USD,0,0,0,0,0,1.0.1,9+,Games,37,0,1,1
Ski Resort Parking Sim Ice Road Snow Plow Trucker,222243840,1159273771,USD,0,167,58,4,3.5,1.0.1,4+,Games,37,5,1,1
Vector 2 Premium,275088384,1159290179,USD,1.99,99,85,4,4,1.0.6,9+,Games,37,5,1,1
HowDidiDo,21574656,1159376062,USD,0,0,0,0,0,2.1,4+,Sports,37,4,1,1
DurantEmoji by Kevin Durant,71644160,1159410526,USD,0,200,9,4.5,4.5,1.1.0,4+,Utilities,37,5,10,1
Just Trap,191611904,1159611436,USD,0,78,23,4,4.5,1.5,4+,Games,38,5,4,1
Where's My What? Free,390756352,1159900476,USD,0,35,17,3,4.5,1.0.3,4+,Games,37,5,1,1
Mobile Legends: Bang bang,187168768,1160056295,USD,0,11602,191,4.5,4.5,1.1.85.1581,12+,Games,38,5,9,1
"Emojil - original emoji stamp, decoration camera",47948800,1160086118,USD,0,0,0,0,0,1.2.1,4+,Photo & Video,37,0,4,1
■ Square it!,76039168,1160380201,USD,0,226,13,4.5,4.5,1.2.2,4+,Games,38,5,1,1
Hidden Expedition: The Fountain of Youth (Full),902515712,1160495350,USD,6.99,65,9,4,4,1.0.2,9+,Games,37,5,5,1
青空発掘カンパニー,181370880,1160574357,USD,3.99,1,1,3,3,1,4+,Games,38,5,1,1
犯人は僕です。～露天風呂編～,59627520,1160662479,USD,0,0,0,0,0,1.1.0,17+,Games,38,5,16,1
Dr. Panda Toy Cars Free,357190656,1160688144,USD,0,51,15,4,4.5,1.1,4+,Education,40,5,18,1
Devil Lord: I shouldn't say that...half of world,96523264,1160690385,USD,0,0,0,0,0,1.0.20,4+,Games,37,4,4,1
I Have A Pen,30351360,1160692648,USD,0,527,92,4.5,4.5,1.5,4+,Games,38,5,1,1
Gems Story,106525696,1160723843,USD,0,173,1,4.5,4,1.0.3,4+,Games,38,5,16,1
Little Briar Rose,279456768,1160731868,USD,2.99,7,1,3,1,1.5,4+,Games,38,5,2,1
djay Pro for iPhone,79205376,1160751111,USD,4.99,123,60,3.5,3.5,1.0.1,4+,Music,37,0,7,1
MOJI TALK by DJ Khaled,31695872,1161030409,USD,1.99,8,8,5,5,1,12+,Entertainment,37,1,1,1
The Lost Shield,130360320,1161122860,USD,1.99,27,14,3.5,4,1.0.2,4+,Games,40,5,4,1
Extreme Trucks Simulator,474310656,1161136955,USD,0,579,120,4,4.5,1.3.1,4+,Games,37,5,1,1
脱出ゲーム 1K,58431488,1161175470,USD,0,5,4,3,2.5,1.1.0,4+,Games,40,5,1,1
Fit In The Hole,138645504,1161194581,USD,0,506,246,4,4,1.1,4+,Games,38,5,1,1
Escape Game: Signs,45420544,1161231636,USD,0,41,41,5,5,1,4+,Games,40,5,2,1
Sun - weather forecast powered by Dark Sky,4281344,1161251105,USD,1.99,11,1,3,5,3.0.3,4+,Weather,37,0,1,1
Beams.,100624384,1161267000,USD,0.99,25,25,4.5,4.5,1,4+,Games,38,5,11,1
【ドレ？ドコ？】脱出ゲーム感覚の謎解きパズルゲーム,37219328,1161306103,USD,0,1,1,3,3,1.0.3,12+,Games,40,0,1,1
TENOSEL+,78190592,1161323425,USD,0,17,17,2.5,2.5,1.02,4+,Games,37,1,1,1
Elf Pets® Pup — The Elf on the Shelf®,469178368,1161444237,USD,0.99,10,3,4.5,5,1.0.3,4+,Games,40,5,1,1
Baby Bottle Challenge - Water Bottle Flip,61094912,1161496947,USD,0,152,56,3.5,3.5,3,4+,Games,38,2,1,1
SHERMOJI - Official Richard Sherman Emoji Keyboard,44829696,1161538212,USD,0.99,8,0,5,0,1.0.7,9+,Entertainment,37,5,1,1
下ヨシ子の「２０１７年　あなたの流生命」,7142400,1161615642,USD,1.99,0,0,0,0,1,17+,Lifestyle,37,0,1,1
Micromon,791604224,1161626399,USD,0,56,20,3.5,4,1.7,9+,Games,37,5,1,1
Kids Shave Salon Spa Games (Boys & Girls),60314624,1161641255,USD,0,3963,3963,4,4,1,4+,Games,40,4,1,1
Silly Sausage: Doggy Dessert,90156032,1161656633,USD,0,102,102,4.5,4.5,1.0.1,9+,Games,40,5,1,1
DragonBox Big Numbers,197068800,1161717622,USD,7.99,14,0,4,0,1.0.4,4+,Education,38,5,8,1
Sweet Tales,111176704,1161739347,USD,0,147,38,4.5,4.5,1.1.1,4+,Games,38,5,16,1
Buzzy Bubbles,103877632,1161746000,USD,0,13,13,3,3,1.1,4+,Games,38,5,1,1
ZenDots 2 - One Dot’s Journey,27395072,1161836152,USD,0,54,30,3.5,4,1.2,4+,Games,37,5,1,1
Hat Trick Shots,35524608,1162087330,USD,0,197,168,4,4,1.1,4+,Games,38,5,1,1
SMILE Inc.,137533440,1162255664,USD,0,25859,839,5,4.5,1.11,12+,Games,37,5,1,1
gogogo,7212032,1162719828,USD,0,0,0,0,0,1,4+,Shopping,38,0,2,1
Cannonfire Concerto,25586688,1162783385,USD,3.99,19,19,5,5,1.0.0,12+,Games,38,5,1,1
Empyrean,42916864,1162794046,USD,5.99,29,11,4.5,4.5,1.0.1,12+,Games,38,5,1,1
Saga of the North Wind,40674304,1162838832,USD,5.99,36,1,4.5,5,1.1.0,12+,Games,38,5,1,1
GE's eddie,14125056,1162914044,USD,0,0,0,0,0,2.2,4+,News,37,4,1,1
Water Bottle Flip Challenge: Flippy Bottle Diving,40116224,1163113876,USD,0,362,362,4.5,4.5,1.1,4+,Games,40,2,1,1
VERSUS: The Elite Trials,29697024,1163313156,USD,3.99,62,62,4.5,4.5,1.0.0,12+,Games,38,5,1,1
Vandermojis by Lisa Vanderpump,10967040,1163372874,USD,1.99,12,1,2,1,1.0.3,12+,Entertainment,37,4,1,1
Jordan Keyboard,34557952,1163404732,USD,0,49,6,3.5,5,1.0.3,4+,Utilities,37,0,1,1
ON-SEN - escape game -,101600256,1163470174,USD,0,14,9,4,4,1.2,4+,Games,38,5,1,1
Flip King,81882112,1163621234,USD,0,72,44,4,4,1.1,9+,Games,37,5,8,1
One Touch Camera Recording & Capture in HD,1327104,1163668736,USD,1.99,7,2,1.5,1,1.2,4+,Productivity,37,0,1,1
仙侠剑客—大型3D精品ARPG动作神作,179085312,1163675628,USD,0,0,0,0,0,1.1,9+,Games,40,5,0,1
RETSNOM,283760640,1163684161,USD,0.99,2,2,5,5,1.01,9+,Games,37,5,3,1
Babaji,23000064,1163706727,USD,0.99,0,0,0,0,1,4+,Utilities,37,2,9,1
Solitaire One,47924224,1163777816,USD,0,1740,158,4.5,4.5,1.0.3,4+,Games,37,3,1,1
Clown Spotter - Find Clowns Around You,26049536,1163850915,USD,0,34,9,2.5,2.5,2,9+,News,37,4,1,1
Shoutrageous! - The Addictive Game of Lists,32848896,1163925890,USD,0,60,14,4.5,4.5,2.0.1,17+,Games,37,0,1,1
オトナの教科書〜学校じゃ教わらない裏教育クイズ(画像付き)〜,42959872,1163963306,USD,0,0,0,0,0,1.0.0,9+,Games,37,0,2,1
MalkinMoji by Evgeni Malkin,60633088,1163971418,USD,0.99,33,2,3.5,5,1.21,9+,Sports,37,0,1,1
妖萌战姬HD - 日系二次元萌娘卡牌手游,211287040,1163984902,USD,0.99,0,0,0,0,1.0.4,17+,Games,40,5,1,1
Escape from the Bears of the student council room.,95901696,1163993025,USD,0,0,0,0,0,1.0.6,4+,Games,38,5,1,1
Super Jabber Jump,146922496,1164013670,USD,0,612,76,4.5,4.5,2.3.3006,4+,Games,37,5,1,1
Epic Battle Simulator,125122560,1164046790,USD,0,1647,44,4.5,4.5,1.5.10,9+,Games,38,5,1,1
unWorded,350912512,1164147984,USD,3.99,10,10,4,4,1,9+,Games,40,5,1,1
Escape Game: Red room,104137728,1164374667,USD,0,5,3,3,2.5,1.1.0,4+,Games,40,4,1,1
Flirty Emoji Pro with Stickers Pack for Texting,39568384,1164376202,USD,1.99,238,230,3.5,3.5,1.2,17+,Utilities,37,2,2,1
GETだぜ！じゃねーよｗ for ポケモン,60770304,1164377822,USD,0,0,0,0,0,1,12+,Games,37,4,1,1
Escape a Halloween Candy Shop,36245504,1164385183,USD,0,0,0,0,0,1.0.1,4+,Games,40,0,2,1
Feelca B&W,51673088,1164423068,USD,0.99,26,1,3,1,1.4.7,4+,Photo & Video,37,0,4,1
