App Name,Size (bytes),App id,Currency,Price,Rating (All),Rating (Current),Avg Rating (All),Avy Rating (Current),Version,Rating(Content),Prefrence,Supp Devices,Screenshot,Supp Lang,Vpp Lic
Weather - Radar - Storm with Morecast App,185079808,942413257,USD,0,78,0,3.5,0,3.8.2,4+,Weather,37,3,22,1
Runtastic Butt Workout & Booty Trainer Plans,94068736,942435348,USD,0,222,16,4.5,5,2.6.2,4+,Health & Fitness,37,5,14,1
Paper Monsters Recut,395749376,942473930,USD,0.99,36,4,4,4,1.2.9,4+,Games,37,5,1,1
The Collider 2,420882432,942480934,USD,1.99,10,10,2,2,1.0.0,4+,Games,37,5,1,1
Dude Perfect 2,103986176,942494098,USD,0,28361,681,4.5,4.5,1.6.1,4+,Games,40,5,6,1
Twilight Struggle,267043840,942766453,USD,9.99,166,11,3.5,3.5,1.1.1,12+,Games,24,5,1,1
My Om Nom,211459072,942990867,USD,4.99,2074,32,4.5,4.5,1.1.8,4+,Games,40,5,11,1
Small Town Terrors: Galdor's Bluff HD - A Magical Hidden Object Mystery (Full),555175936,943101317,USD,6.99,71,71,4.5,4.5,1.0.0,9+,Games,24,5,3,1
Small Town Terrors: Galdor's Bluff - A Magical Hidden Object Mystery (Full),555134976,943116454,USD,2.99,17,17,4,4,1.0.0,9+,Games,38,0,3,1
Dictator: Revolt,147761152,943419894,USD,0.99,3939,5,4,4,1.5.12,12+,Games,37,5,1,1
作业通-中小学搜题搜作文必备神器,18336768,943438858,USD,0,0,0,0,0,2.1.6,4+,Education,37,5,2,1
Dictator: Outbreak,148776960,943453328,USD,0,10871,37,4,4,1.5.12,12+,Games,37,5,1,1
Paribus - Rebates When Prices Drop,92841984,943587620,USD,0,768,32,3,1.5,2.9.0,4+,Finance,37,5,1,1
SpongeBob Bubble Party,126418944,943594558,USD,0.99,171,44,4.5,4,1.2,4+,Games,38,5,1,1
舞妓ドリル,18669568,943753597,USD,0,0,0,0,0,1.0.2,4+,Games,38,5,2,1
Around The World in 80 Days - Hidden Object Games,97043456,943837049,USD,1.99,513,28,4.5,4,3,4+,Games,38,5,11,1
Toca Kitchen 2,112056320,943869618,USD,2.99,1858,346,4.5,4.5,1.2.1,4+,Education,39,5,18,1
Amazon Alexa,78435328,944011620,USD,0,3018,141,2,1.5,2.0.2478,4+,Music,37,3,2,1
Kaiser 64,34856960,944165809,USD,0.99,1,1,5,5,1.1.3,9+,Games,38,4,2,1
Santa Spy Cam! I Caught Santa!,21561344,944244620,USD,0.99,52,52,1,1,2.2,4+,Games,43,0,1,1
The Sandbox Evolution - Craft a 2D Pixel Universe,171243520,944393180,USD,0,3220,35,4.5,4.5,1.3.0,4+,Games,37,5,3,1
Aftercut : Background Eraser & Easy Photo Editor,99231744,944644383,USD,1.99,91,23,4.5,4.5,3.29,4+,Photo & Video,37,5,13,1
ペットとあそぼ！- 声を選んで写真がしゃべる、しりとりゲームおしゃべりペット！犬・猫好き癒し系アプリ,8593408,944646397,USD,0.99,1,1,3,3,1.0.3,4+,Entertainment,38,2,1,1
MobileData - Mobile data usage with Today Widget,17748992,944693166,USD,0.99,0,0,0,0,1.2.5,4+,Utilities,37,4,2,1
Snow Leopard Simulator,106881024,944808246,USD,0.99,837,837,4.5,4.5,1,9+,Games,43,5,1,1
Stray Dog Simulator,127668224,944808252,USD,0.99,2781,2499,4,4,1.1,9+,Games,43,5,1,1
Evel Knievel,320951296,944985743,USD,0,313,34,4.5,4,1.0.10,4+,Games,38,5,1,1
Sling TV: A La Carte TV. Watch Live Shows & Sports,100124672,945077360,USD,0,5693,476,2.5,4,5.0.5,12+,Entertainment,37,5,1,1
Hyena Simulator,156360704,945177811,USD,0.99,327,327,4.5,4.5,1,9+,Games,40,5,1,1
Clash of Kings - CoK,157344768,945274928,USD,0,23910,7,4.5,3.5,2.44.0,9+,Games,38,5,20,1
Peg + Cat's Tree Problem,554023936,945402023,USD,2.99,14,0,2.5,0,2.1.1,4+,Education,24,5,1,1
SNCF,122186752,945434433,USD,0,7,0,1.5,0,7.22,4+,Travel,37,1,4,1
Quick Hit Slots – Casino Slot Machines Games,186679296,945621521,USD,0,7646,46,4,4,v2.2.21,17+,Games,38,5,1,1
Fairytale Fiasco - Royal Rescue,101302272,945623719,USD,0,168,2,3.5,4.5,1.4,4+,Games,38,5,11,1
デジラアプリ - データ容量のやりくりに,16304128,945628768,USD,0,0,0,0,0,29.10.18,12+,Utilities,40,5,2,1
Pulse Secure,45465600,945832041,USD,0,53,2,2,1,6.3.1,4+,Business,37,5,11,1
萌店-朋友圈的美味生活,85620736,945991259,USD,0,0,0,0,0,4.7.0,4+,Shopping,37,0,2,1
YAZIO – Calorie Counter & Nutrition Tracker,75785216,946099227,USD,0,115,0,4.5,0,4.2.0,4+,Health & Fitness,37,4,17,1
"Virry Educational. Play, learn with real animals",131406848,946168827,USD,0,50,0,3.5,0,2.9.1,4+,Education,37,5,1,1
House of Terror VR,485908480,946382493,USD,0,84,0,2.5,0,4.8,12+,Games,40,5,1,1
Aerofly FS 2 Flight Simulator,2634030080,946434924,USD,2.99,863,211,3.5,3.5,2.4.7,4+,Games,37,5,1,1
Evoland,72448000,946477821,USD,4.99,424,20,4,4.5,1.3.1,9+,Games,40,5,8,1
Ball King,74174464,946496840,USD,0,5834,131,4.5,4.5,2.0.6,9+,Games,38,5,8,1
Game of Dice,187652096,946811576,USD,0,3629,46,4.5,4.5,2.5,12+,Games,38,5,7,1
好车无忧二手车—二手车买卖实体店,20352000,946843913,USD,0,0,0,0,0,3.3.4,4+,Lifestyle,38,0,2,1
I am Bread,1084654592,946903436,USD,4.99,1394,439,3.5,4,1.5,4+,Games,37,4,8,1
FineScanner Pro - PDF Document Scanner App + OCR,63974400,946930094,USD,59.99,100,4,4,4.5,6.2.5,4+,Business,37,5,12,1
Killer Clown Scare Prank,9056256,947039079,USD,0.99,3,3,1.5,1.5,1.0.0,12+,Entertainment,38,0,1,1
Video Call Santa Claus Christmas - Catch Kids Wish,68760576,947281623,USD,0,228,190,2.5,2.5,3.43,4+,Entertainment,37,5,1,1
Galaxy Trucker Pocket,118829056,947402822,USD,4.99,259,3,5,4,2.2.12,9+,Games,40,0,1,1
Osmo Masterpiece,191596544,947529440,USD,0,247,0,3.5,0,2.1.24,4+,Games,24,5,12,1
Paul Pixel - The Awakening,107995136,947548754,USD,1.99,106,4,4.5,4,1.8,9+,Games,37,5,3,1
Fix My Car: Garage Wars - Furious Street Mechanic!,83590144,947624478,USD,1.99,181,25,3.5,3.5,3.6,4+,Games,40,5,10,1
Amazon Prime Now,48007168,947644950,USD,0,895,1,3,1,4,4+,Shopping,37,0,1,1
Crane Connect,24176640,947805279,USD,0,94,7,2,1,1.5.8,4+,Health & Fitness,37,5,5,1
Hydra - Amazing Photography,16631808,947824428,USD,4.99,249,3,3.5,3.5,1.3.4,4+,Photo & Video,37,1,15,1
DropEraser,318803968,948089675,USD,0,0,0,0,0,1.4.2,4+,Games,40,5,1,1
MoonCatcher,8497152,948090890,USD,0.99,0,0,0,0,11,4+,Photo & Video,37,0,2,1
Classic Poker - Texas Holdem,103760896,948201260,USD,0,110,9,4,4,3.0.8,12+,Games,40,5,9,1
MacID,6208512,948478740,USD,3.99,820,26,4,4.5,1.3.6,4+,Utilities,37,5,2,1
City Police Car Driver Simulator – Drive Cops Auto,212642816,948561621,USD,0,1238,36,4,4,4.1,17+,Games,37,5,1,1
Women's Health 100 Tage Training ohne Geräte,39852032,948618479,USD,0.99,0,0,0,0,1.2.1,4+,Health & Fitness,38,0,1,1
New baseball board app BasePinBall,177752064,948634806,USD,0,5,0,3,0,1.0.4,4+,Games,40,5,2,1
Venture Kid,27722752,948715059,USD,0.99,1333,372,4.5,4.5,1.1,9+,Games,38,5,1,1
TwinSpires Official Kentucky Derby Wagering App,72011776,948757156,USD,0,131,16,3,2,1.4.10,17+,Sports,37,4,1,1
PopSwish Basketball by Andrew Wiggins,104709120,948781148,USD,0,89,13,4,3.5,1.2.008,17+,Games,37,0,1,1
SpongeBob: Sponge on the Run,171291648,948805709,USD,3.99,481,2,4,2.5,1.2.1,4+,Games,38,5,1,1
Transistor,2414573568,948857526,USD,4.99,1250,141,4.5,4.5,1.6,12+,Games,33,5,1,1
Owl Simulator,104480768,948861271,USD,0.99,263,231,4,4.5,1.1,9+,Games,43,5,1,1
SpongeBob's Game Frenzy,466039808,948958859,USD,2.99,205,3,4,3,1.5,4+,Games,38,4,1,1
"Otaku quizzes from manga, and anime--Slice HEROES!",38242304,949184293,USD,0,0,0,0,0,4.1.3,17+,Games,37,0,1,1
Azerrz Sounds,106823680,949215818,USD,0.99,71,71,4.5,4.5,1.1,17+,Entertainment,38,0,1,1
Earn to Die 2 Lite,70754304,949255899,USD,0,1147,1147,4.5,4.5,1.0.8,12+,Games,39,5,1,1
You Stupid,24551424,949281035,USD,0,2018,106,4,3,1.4,4+,Games,38,3,1,1
LINE BROWN FARM,180995072,949344041,USD,0,122,6,4.5,4.5,2.1.0,4+,Games,37,5,1,1
iSlash Heroes,150040576,949498190,USD,0,1170,0,4,0,1.5.2,4+,Games,38,5,1,1
MORTAL KOMBAT X,1738707968,949701151,USD,0,114475,1265,4.5,4.5,1.13,17+,Games,39,5,13,1
Invasion: Modern Empire,150786048,949785353,USD,0,4276,4,4,2.5,1.34.60,12+,Games,38,5,16,1
出会い無料のチャット掲示板 LINK,26204160,949817566,USD,0,0,0,0,0,2.2.0,17+,Social Networking,37,0,2,1
Dreamdays: Count Down to the Days that Matter,52049920,949838009,USD,0.99,7863,99,5,4,1.3.7,4+,Utilities,37,0,12,1
Gear.Club - True Racing,2386132992,949870726,USD,0,2793,71,4.5,4.5,1.12.1,4+,Games,37,5,6,1
Lumyer - augmented reality camera effects,121899008,949876643,USD,0,3896,251,4.5,5,4.0.1,12+,Photo & Video,37,0,11,1
Jet: Online Shopping Deals & Bulk Wholesale Prices,203396096,950022424,USD,0,9006,216,4.5,5,3.7.2,4+,Shopping,37,5,1,1
Panther Simulator,138006528,950130103,USD,0.99,476,476,4,4,1,9+,Games,40,5,1,1
"Questerium: Sinister Trinity, Collector's Edition HD (Full)",1176809472,950279845,USD,6.99,243,243,4.5,4.5,1.2,9+,Games,24,5,11,1
Riff Racer: Race Your Music,403729408,950299949,USD,0.99,18,4,3.5,3,1.1.4,4+,Games,37,4,5,1
Ulysses,97912832,950335311,USD,24.99,498,29,4.5,5,2.8.2,4+,Productivity,37,5,7,1
Sweet Shop,80953344,950386914,USD,0.99,258,172,4,4,1.0.3,4+,Games,38,5,16,1
Theory of evolution,42460160,950503358,USD,0,0,0,0,0,1.9,4+,Entertainment,40,3,2,1
VivaVideo PRO Best Video Editor & Movie Maker HD,135152640,950519698,USD,2.99,442,42,4.5,5,5.8.0,4+,Photo & Video,37,0,19,1
ニュース速報と災害地震速報が届くライフライン NewsDigest（ニュースダイジェスト）,96060416,950527505,USD,0,0,0,0,0,4.9.2,12+,News,37,5,1,1
Deck Heroes: Legacy,112683008,950574221,USD,0,494,0,4,0,10.8.0,17+,Games,40,5,1,1
Dr. Panda's Ice Cream Truck,205928448,950593464,USD,1.99,445,294,4,4,1.33,4+,Education,40,4,20,1
Dr. Panda Restaurant Asia,261428224,950593959,USD,0,853,176,4.5,4,1.2,4+,Education,40,4,15,1
"Walking for Weight Loss: training plans, GPS, tips",111419392,950669893,USD,0,397,52,3.5,4,4.4.1,4+,Health & Fitness,37,0,10,1
Prodigy Math Game,10961920,950795722,USD,0,6683,6051,4.5,4.5,1.6,9+,Education,37,5,1,1
Alto's Adventure,128664576,950812012,USD,4.99,7824,458,4.5,4.5,1.4.2,9+,Games,38,5,19,1
Whispering Willows,1595742208,950823223,USD,4.99,57,8,4,4,1.41,12+,Games,40,5,1,1
Polaroid Print App - ZIP,85582848,950902520,USD,0,631,44,1.5,1.5,3.1,4+,Photo & Video,37,0,22,1
Card Crawl,147526656,950955524,USD,2.99,1461,79,4.5,5,2.2.8,12+,Games,37,5,1,1
Krosmaster Arena,383136768,950984120,USD,0,91,30,2.5,2.5,1.9.5,9+,Games,26,5,1,1
Dark Echo,92751872,951177560,USD,1.99,3542,38,4.5,4.5,1.3.1,12+,Games,40,5,10,1
The Line Zen,28614656,951346423,USD,0,16674,3641,4.5,4.5,1.1.1,4+,Games,40,5,1,1
Bachify,98627584,951350964,USD,1.99,88,50,3.5,3.5,1.0.1.50,12+,Photo & Video,37,0,1,1
ZigZag,120344576,951364656,USD,0,104502,20813,4.5,4,1.2.1,4+,Games,40,4,1,1
Touchdown Hero,163222528,951417499,USD,0,6570,152,4.5,4.5,2.5,4+,Games,38,5,1,1
がんばれルルロロ！かさねてブロック,36737024,951536298,USD,0,0,0,0,0,1.1,4+,Games,40,4,1,1
オーブGETマルチ掲示板！ for モンスト,10363904,951615217,USD,0,0,0,0,0,1.1.2,17+,Entertainment,38,3,1,1
Scanner App by Photomyne: Scan & Auto-Crop Photos,71397376,951627022,USD,1.99,2582,568,4.5,5,5.4,4+,Photo & Video,37,5,11,1
DRAGON BALL Z DOKKAN BATTLE,116492288,951627425,USD,0,5362,796,4,4,3.0.1,9+,Games,40,4,4,1
"Filterra – Photo Editor, Effects for Pictures",99465216,951704333,USD,0,14744,2178,4.5,4.5,1.1,4+,Photo & Video,37,5,13,1
Traffic Rider,244306944,951744068,USD,0,14592,1085,4.5,4.5,1.4,4+,Games,40,5,18,1
Cool Wallpapers for Pokemon,18546688,951761438,USD,0,3694,3041,5,5,2.7,4+,Photo & Video,37,0,1,1
Kiwake Alarm Clock - Take back your mornings,57243648,951876055,USD,2.99,1536,9,4,3.5,2.6.5,4+,Lifestyle,37,0,11,1
Microsoft Outlook - email and calendar,185139200,951937596,USD,0,32807,178,3.5,4.5,2.27.0,4+,Productivity,37,5,58,1
TankTrouble - Mobile Mayhem,19456000,951971414,USD,1.99,42,26,4,4,1.0.7,9+,Games,43,5,1,1
SOUND Canvas,73953280,952549036,USD,19.99,36,7,4,2.5,1.2.1,4+,Music,25,3,1,1
パチスロ黄門ちゃま 喝,1637367808,952553927,USD,14.99,0,0,0,0,1.0.0,12+,Games,40,0,1,0
Ski Safari 2,223045632,952555810,USD,0.99,919,12,4.5,5,1.5.1,4+,Games,37,4,8,1
3D Maze Level 100,111026176,952561811,USD,0,22,6,4.5,4.5,2.1,4+,Games,38,5,2,1
LOL Movie: Change your face + voice!,64729088,952578897,USD,0,849,61,4.5,4,1.4,4+,Photo & Video,38,5,14,1
Export Messages - Save Print Backup Recover Text SMS iMessages,8663040,952632588,USD,4.99,284,275,3.5,3.5,1.1,4+,Entertainment,38,0,1,1
Oil Hunt,243789824,952658839,USD,0,403,66,3.5,3.5,4.1.0,4+,Games,37,5,1,1
Her Story,1881128960,952658953,USD,2.99,346,346,4,4,1.1,17+,Games,38,4,1,1
Keep - 移动健身教练 自由运动场,168207360,952694580,USD,0,550,2,4.5,3.5,4.1.0,17+,Health & Fitness,37,5,3,1
King of Thieves,183342080,952715194,USD,0,20911,142,4.5,4.5,2.18,9+,Games,38,5,13,1
Music Freedom - Unlimited Free MP3 Music Streaming,22730752,952871251,USD,0,1246,9,4,4,1.3.8,12+,Music,37,3,1,1
VR Roller Coaster,169523200,952877179,USD,0,107,102,3.5,3.5,2.0.0,4+,Games,37,5,1,1
Furdemption - A Quest For Wings,38349824,952929696,USD,2.99,703,39,5,5,1.3.5,12+,Games,38,4,11,1
平安WiFi-手机必备的万能WiFi上网钥匙,56961024,953036666,USD,0,16,0,4,0,4.8.4,17+,Utilities,38,0,1,1
Cryptomator - Cloud Storage Encryption,33991680,953086535,USD,4.99,32,2,4.5,5,1.2.2,4+,Productivity,37,5,4,1
Odd Squad: Blob Chase,485670912,953230894,USD,1.99,38,17,3.5,4,2,4+,Education,26,5,1,1
Be Focused Pro - Focus timer & Goal Tracker,45358080,953426154,USD,1.99,643,133,4.5,4.5,1.6,4+,Productivity,37,5,1,1
センバツLIVE!2017／第89回選抜高校野球大会公式アプリ,60797952,953454701,USD,0,0,0,0,0,5.5.4,4+,News,37,0,0,1
Bestie-Beauty Camera 360 & Portrait Selfie Editor,107235328,953511734,USD,0,1035,6,4.5,4.5,3.9.90,4+,Photo & Video,37,0,15,1
1+2=3,21727232,953831664,USD,0,2816,37,4,3.5,9.13.0,4+,Games,37,4,1,1
Sabertooth Tiger Simulator,122327040,953876014,USD,0.99,323,323,4.5,4.5,1,9+,Games,43,5,1,1
一筆書きゲーム！無料パズルで脳トレしよう！ by だーぱん,57066496,953917544,USD,0,0,0,0,0,1.3.0,4+,Games,38,0,1,1
Play Basketball Hoops 2017 - Real slam dunks game,175461376,953923489,USD,0,751,16,3,4,5,4+,Games,40,5,1,1
Tower Knights!,310361088,953936584,USD,0,334,24,4,4.5,1.4.0,4+,Games,37,5,11,1
ダウト～嘘つきオトコは誰？～,373496832,953940121,USD,0,8,0,4,0,3.6,17+,Games,38,5,1,1
Divide By Sheep,153575424,953946902,USD,2.99,138,99,4.5,4.5,1.2,12+,Games,38,4,1,1
Video Saver & Uploader-Save & Upload your Photo&Movie,11715584,953953312,USD,0.99,1754,684,4,4,1.8,4+,Photo & Video,40,5,1,1
Snow Roll,36985856,953969225,USD,0,1533,17,4,4,1.1.11,4+,Games,38,5,11,1
戦艦帝国-200艘の実在戦艦を集めろ (2周年記念&世界2000万DL),127147008,954205285,USD,0,12,1,4,2,1.0.19,12+,Games,40,5,0,1
Minesweeper - Widget Edition,1126400,954323480,USD,0.99,52,2,4,5,1.1,4+,Games,37,4,1,1
Musical Video Creator Music+Videos illuminati Pro,17254400,954372033,USD,0,1588,40,3.5,3.5,3,17+,Entertainment,38,1,1,1
Fear For Sale: The 13 Keys HD - A Scary Hidden Object Mystery (Full),1591455744,954549897,USD,6.99,90,15,4,3.5,1.0.2,9+,Games,24,5,4,1
同花顺至尊版,126493696,954724812,USD,0.99,67,1,4.5,1,10.10.46,4+,Finance,37,0,1,1
特种部队-跨服竞技TCG军事策略游戏,140282880,954779921,USD,0,17,0,5,0,2.0.2,12+,Games,40,5,1,1
Unblue,3767296,955102484,USD,2.99,424,2,1.5,4.5,1.5.8,17+,Productivity,37,2,2,1
Mr Jump,66228224,955157084,USD,0,33282,286,4.5,4.5,3.4,4+,Games,37,5,14,1
Zig Zag Boom,113618944,955170175,USD,0,3242,765,4.5,4.5,1.3.2,4+,Games,40,5,1,1
Chrome Death,81897472,955260074,USD,0,234,17,3.5,4.5,1.0.5,9+,Games,37,5,1,1
Create Musical Vids - Dubsmash & Musical.ly Edition - Record yourself saying the best sounds,20520960,955266964,USD,1.99,51,43,3.5,3.5,1.3,12+,Entertainment,40,2,1,1
CPlus for Craigslist app - mobile classifieds,120219648,955286870,USD,0,13345,2788,5,5,3.0.0,17+,Catalogs,37,5,1,1
Domino Drop,43565056,955290679,USD,1.99,2272,2150,4.5,4.5,1.0.1,4+,Games,40,5,13,1
Pursuit of Light,33284096,955298998,USD,0.99,2114,178,4.5,4.5,1.1.2,4+,Games,38,5,6,1
Jelly Jump,249597952,955327604,USD,0,48694,7168,4.5,4.5,1.4,4+,Games,40,5,1,1
Green the Planet,14761984,955387547,USD,0,5660,1036,4.5,4.5,1.1.3,4+,Games,38,5,2,1
Century City,83817472,955682952,USD,0,20147,381,4.5,4.5,3.4.0,12+,Games,37,5,1,1
MARVEL Future Fight,1350787072,955705796,USD,0,20906,433,4.5,4.5,3.0.0,9+,Games,38,5,15,1
Baby Cries Translator,16435200,955832188,USD,2.99,12,0,1.5,0,2.8,4+,Health & Fitness,37,0,4,1
Storm Radar,93304832,955957721,USD,0,22792,1563,4.5,3.5,1.9.9,4+,Weather,37,5,31,1
Boom Boom Soccer,169730048,955962995,USD,0,91,91,3,3,1.0.1,9+,Games,38,5,1,1
The Lost Heir: The Fall of Daria,47482880,956373528,USD,2.99,253,140,5,5,1.1.0,12+,Games,38,5,1,1
"""HOOK""",76611584,956794130,USD,0.99,959,150,5,5,1.04,4+,Games,40,5,1,1
Carbo - Handwriting in the Digital Age,55131136,956811074,USD,7.99,39,0,3.5,0,1.4.3,4+,Productivity,37,5,13,1
Tsuro - The Game of the Path,104660992,957124541,USD,2.99,539,166,4.5,4.5,1.3,4+,Games,38,4,5,1
Sisters: A Virtual Reality Ghost Story,306997248,957212695,USD,0,251,59,4,4,2,12+,Entertainment,37,0,1,1
Disney Magical Dice,270143488,957255155,USD,0,947,172,4,4.5,1.1.0,4+,Games,38,5,15,1
Battle Supremacy: Evolution,1114858496,957302048,USD,4.99,308,117,3.5,3.5,1.1.0,9+,Games,37,5,1,1
Psych,38133760,957316969,USD,0,635,136,4,4.5,1.02,4+,Games,40,4,1,1
Fleet Air Travel Guide & Airport Directory,51909632,957442616,USD,0,105,6,3.5,5,3.0.4,4+,Travel,37,0,15,1
Disney Color and Play,193829888,957471210,USD,0,658,1,3,5,1.96,4+,Entertainment,37,5,1,1
"Quick Reposter - Repost, Regram and Reshare Photos",16826368,957764690,USD,0,17694,72,4.5,4,15,17+,Social Networking,37,2,1,1
Jurassic Virtual Reality (VR),116910080,958174054,USD,0,88,26,3,2.5,1.4.0,9+,Games,37,5,1,1
Descendants,402404352,958415876,USD,0,4333,512,3.5,3,1.23,4+,Games,37,5,7,1
CHAOS RINGS Ⅲ,1731159040,958455860,USD,19.99,627,47,4,5,1.1.1,12+,Games,40,5,2,1
Lumino City,2441955328,958604518,USD,4.99,6097,190,4.5,5,2.5,4+,Games,37,5,11,1
メンタルリープのアプリ：ワンダーウィーク（旧：ワンダーウィークス）,33554432,958635569,USD,1.99,0,0,0,0,6.1.8,4+,Health & Fitness,37,5,1,1
War Dragons,137094144,958763157,USD,0,25834,115,4.5,4.5,3.21,12+,Games,38,5,12,1
The Rock Clock™,89194496,958796099,USD,0,951,53,4,3,1.0.3,9+,Utilities,37,0,1,1
adidas Confirmed,62336000,958825016,USD,0,1434,14,2.5,3,4.3.2,4+,Lifestyle,37,0,9,1
GAROU: MARK OF THE WOLVES,136425472,958848462,USD,3.99,162,162,4.5,4.5,1.0.0,12+,Games,38,5,2,1
Spring Festival by BabyBus,89405440,958880753,USD,0,0,0,0,0,9.12.0000,4+,Education,38,5,5,1
MOOMIN -Welcome to Moominvalley-,125079552,958904868,USD,0,74,0,4.5,0,3.2.1,4+,Games,38,5,5,1
Black Box - Black Movie List,24799232,958957112,USD,0,136,11,1.5,1,2.5.6,4+,Entertainment,37,5,1,1
Player for Acapella Triller illuminati Edition,9934848,959270676,USD,0,2476,6,4,4.5,2.5,9+,Lifestyle,40,2,1,1
Falcon Simulator,170082304,959304067,USD,0.99,482,482,4.5,4.5,1,9+,Games,40,5,1,1
Within - VR (Virtual Reality),118566912,959327054,USD,0,343,3,4,3,2.6.8,12+,Entertainment,25,5,1,1
Snail Bob 2 Deluxe,460804096,959390742,USD,2.99,114,42,4.5,4.5,1.1.1,4+,Games,38,5,21,1
ごちうさアラーム～チノ編～,18604032,959451726,USD,5.99,2,2,5,5,1.0.1,9+,Entertainment,38,0,0,1
Runestone Keeper,190766080,959452391,USD,2.99,95,38,4.5,4,1.2.0,9+,Games,40,5,8,1
FATAL FURY SPECIAL,85696512,959469304,USD,3.99,39,39,4,4,1.0.0,12+,Games,38,5,2,1
Extreme Car Driving Simulator Free,170371072,959498315,USD,0,28900,7165,4.5,4.5,4.1,4+,Games,38,5,1,1
Star Trek ® - Wrath of Gems,319692800,959515619,USD,0,2636,11,4,4,2.5.4,9+,Games,37,5,11,1
Flight Pilot Simulator 3D: Flying Game For Free,142512128,959619034,USD,0,60360,6551,5,4.5,1.3.4,4+,Games,38,5,1,1
Block Party : Mini Game With Worldwide Multiplayer,95862784,959801877,USD,0.99,250,56,4,4,1.2,12+,Games,43,5,1,1
My Newborn Kitty - Fluffy Care,97374208,959937622,USD,0,230,85,3.5,4,1.2,4+,Games,40,5,12,1
Progress to 100,98574336,959954514,USD,0.99,3746,793,4.5,5,1.2,4+,Games,37,5,1,1
Batman: Arkham Underworld,783700992,960120322,USD,0,9287,41,4.5,4.5,1.0.205806,12+,Games,37,5,1,1
Plug for Minecraft PE,14828544,960128616,USD,2.99,5969,41,4,4,3.15,4+,Games,37,5,1,1
Skiing Yeti Mountain,73926656,960161732,USD,0,2830,1201,5,5,1.1.1,9+,Games,38,5,1,1
Lara Croft: Relic Run,240062464,960251959,USD,0,3366,476,4,4.5,1.10.0,9+,Games,40,5,1,1
Simple Reversi Online,10053632,960504959,USD,0,0,0,0,0,1.5,4+,Games,38,0,3,1
Gun Fu: Stickman 2,110213120,960506557,USD,0,1664,49,4.5,4.5,1.16.1,12+,Games,38,4,31,1
Riddle Stones - Cross Numbers,115761152,960708632,USD,0,707,111,4,3.5,4.3.0,4+,Games,43,5,7,1
Noizio,31550464,960716999,USD,1.99,167,55,4.5,4.5,1.4,4+,Music,38,3,1,1
The Mesh,102760448,960744514,USD,1.99,714,679,4.5,4.5,1.2.1,4+,Games,37,4,8,1
BEAKER by THIX,69615616,961227503,USD,0,94,9,3.5,3.5,2.1,4+,Education,40,5,5,1
Prison Life RPG,100126720,961339405,USD,3.99,135,76,4.5,4.5,1.4.0,12+,Games,40,5,4,1
CARROT Weather - Talking Forecast Robot,57446400,961390574,USD,3.99,4913,57,4.5,4.5,3.1.1,12+,Weather,37,5,1,1
超ヒモ理論 ～働きたくないでござる～,55532544,961411124,USD,0,8,0,5,0,1.2.15,9+,Games,38,0,2,1
Transformers Rescue Bots: Dino Island,87120896,961648591,USD,2.99,21,9,3,2.5,1.0.2,4+,Book,38,5,2,1
Lords & Castles - Medieval War Strategy MMO Games,251610112,961662290,USD,0,439,4,4,3.5,1.59,12+,Games,38,5,10,1
Roll the Ball™ - slide puzzle,173849600,961875786,USD,0,20911,1110,4.5,4.5,1.7.2,4+,Games,38,5,1,1
Get 'Em,719419392,961889853,USD,0.99,40,3,4,5,1.0.8,9+,Games,37,5,1,1
Analog Tokyo,18935808,961932335,USD,0.99,19,13,4,4,1.0.7,4+,Photo & Video,43,5,5,1
Spring Cleaning 2,761856,962056217,USD,0.99,15,5,4.5,3,1.0.1,4+,Productivity,38,0,1,1
Burly Men at Sea,208705536,962084488,USD,4.99,48,4,4,3.5,1.2,9+,Games,37,5,10,1
Hovercraft - Build Fly Retry,107164672,962144693,USD,0,14123,91,4.5,4.5,1.6.12,4+,Games,38,5,11,1
Google Photos - unlimited photo and video storage,160215040,962194608,USD,0,88742,1145,5,5,2.17.0,4+,Photo & Video,37,5,75,1
さすゆう -さすがは勇者様です-無料放置系お手軽RPG!!,50743296,962228091,USD,0,0,0,0,0,1.2.1,4+,Games,38,3,3,1
Impulse GP - Super Bike Racing,140515328,962289279,USD,0,147,40,4,4,2.5,4+,Games,37,5,1,1
Exit Zone,16692224,962397288,USD,0,875,12,4,4.5,1.4,4+,Games,37,5,1,1
RAD Boarding,121370624,962473684,USD,0,944,24,4,4,1.4,9+,Games,38,5,1,1
Evil Minds: Dirty Charades!,123353088,962566898,USD,0.99,380,12,4.5,5,1.5.0,17+,Games,38,1,1,1
Fruit Nibblers,150988800,962680846,USD,0,14505,12,4.5,5,1.21.1,4+,Games,37,5,11,1
Ys Chronicles 1,450259968,962713931,USD,4.99,118,43,4,4,1.0.2,9+,Games,40,5,1,1
Puzzle it to 10,55441408,962967653,USD,0,27,2,4.5,5,2.9,4+,Games,38,0,5,1
Blackbox - think outside the box,100392960,962969578,USD,0,80058,444,5,5,1.3.10,4+,Games,37,0,1,1
Moji™,28156928,962973848,USD,0,439,89,2.5,3,1.9.4,17+,Entertainment,37,0,1,1
Shooty Skies - Endless Arcade Flyer,221495296,962993853,USD,0,16948,26,4.5,4.5,2,4+,Games,37,5,22,1
